GENDER,CUST_ACCOUNT_CNT,CUST_SAVING_AMT,CUST_ASSET_AMT,CUST_DEBT_AMT,CUST_ACCOUNT_OPEN_CNT,OCN,age,INV-OR
2,5,209910.71,209910.71,0,6,0,55,0
1,10,224300,224300,0,16,0,54,0
2,2,17087.17,17087.17,0,4,0,41,0
2,1,6260.39,16361.49,0,2,6,35,1
1,2,10021.21,120779.91,0,2,8,62,1
1,2,2915.13,2915.13,1213388,2,8,41,0
2,2,7335.52,7335.52,0,2,8,46,0
1,4,14286.06,14286.06,0,5,0,30,0
2,2,2871.7,2871.7,0,2,0,37,0
1,1,501.11,501.11,1654408.84,1,0,38,0
2,2,895.2,895.2,0,2,4,41,0
2,2,2815.2,2815.2,0,2,0,38,0
2,1,353.34,353.34,0,1,0,30,0
1,2,5028.67,5028.67,0,2,8,46,0
2,3,72785.72,72785.72,0,14,0,35,0
0,1,3637.15,3637.15,0,1,0,48,0
1,4,1367846.36,1367846.36,0,23,3,39,0
2,2,3412,3412,0,2,4,33,0
2,3,18239.85,18239.85,0,3,0,32,0
2,11,673201.98,1309557.96,0,15,3,50,1
1,7,199390.04,199390.04,0,9,0,51,0
2,11,8792.08,1762858.97,0,45,3,64,1
2,4,137264.17,137264.17,0,27,4,37,0
2,3,40000.82,40000.82,0,9,8,71,0
1,5,37802.45,37802.45,0,20,0,46,0
1,4,20954.76,48447.51,0,4,4,45,0
1,1,421.84,421.84,0,1,4,44,0
1,1,28507.26,28507.26,0,1,0,35,0
1,1,8369.37,8369.37,0,1,4,41,0
2,1,1019.99,1019.99,0,3,8,48,0
2,5,5647.78,8435.85,0,5,2,33,0
2,11,12191.94,92660.1,0,20,8,55,1
1,2,32108.61,32108.61,0,2,6,30,0
0,1,851.25,851.25,0,1,0,51,0
2,1,5859.25,5859.25,0,5,8,39,0
2,6,1510725.2,1510725.2,0,14,8,66,0
2,7,650.27,650.27,0,19,8,36,0
1,1,1201.46,1201.46,0,1,8,37,0
1,2,165682.91,165682.91,0,2,0,40,0
2,2,54294.21,72304.07,0,2,8,40,1
2,18,6052.03,72535.53,0,47,4,42,1
1,2,165145.08,165145.08,0,26,1,36,0
2,7,242033.79,242033.79,123152.49,10,3,56,0
1,2,856.41,856.41,0,2,4,32,0
1,3,1347.98,1347.98,0,3,8,42,0
1,3,35138.1,35138.1,0,3,0,29,0
1,1,1053.18,1053.18,0,1,0,43,0
2,3,9255.09,9255.09,500765.11,3,8,38,0
1,29,875446.66,949129.1,0,29,2,34,0
2,2,251.54,251.54,0,3,0,48,0
2,2,163011.15,163011.15,0,3,3,42,0
2,4,20069.73,20069.73,0,24,3,50,0
0,2,37497.74,37497.74,0,4,0,49,0
2,3,15000.3,15000.3,0,3,8,31,0
1,7,311826.08,311826.08,0,74,4,54,0
2,9,1177479.11,1518622.11,0,64,3,54,1
2,1,341.12,341.12,706890.11,1,8,42,0
1,3,1728.8,1728.8,0,9,3,50,0
1,6,103042.6,103042.6,0,8,3,53,0
2,1,622.54,622.54,0,1,0,51,0
2,6,911.84,75465.17,0,13,3,48,0
2,1,1330.53,1330.53,0,1,8,46,0
1,1,3015.52,3015.52,0,1,3,54,0
2,7,442992.6,3538134.57,0,16,3,34,1
2,1,11975.86,11975.86,0,3,0,46,0
2,3,552.12,140113.3,0,5,3,42,0
1,2,53621.76,349121.57,0,3,8,63,1
2,1,508.25,508.25,0,1,0,53,0
1,1,68153.3,68153.3,0,1,0,59,0
1,1,4407.01,4407.01,0,1,0,56,0
1,6,113.21,113.21,0,28,3,56,0
1,2,13352.82,13352.82,0,18,0,65,0
2,17,8679884.18,8679884.18,0,66,8,61,0
2,1,65678.87,65678.87,0,7,4,59,0
2,3,33160.83,819421.85,0,17,3,49,1
1,1,15671.09,15671.09,0,1,0,57,0
2,0,0,0,0,1,0,49,0
2,2,7576.55,7576.55,0,6,0,52,0
1,1,10515.4,10515.4,0,3,6,29,0
2,1,4521.68,4521.68,0,1,0,28,0
1,1,2198.13,2198.13,0,1,0,29,0
2,2,548.33,548.33,0,2,0,30,0
2,3,4664.04,4664.04,497522.99,5,2,42,0
2,1,3515.28,3515.28,0,1,0,45,0
2,1,1612.85,1612.85,86223.06,1,3,33,0
2,14,245434.13,290242.1,0,121,8,35,0
0,3,130000.47,130000.47,0,16,0,64,0
2,3,13259.61,207101.44,0,4,3,52,1
2,11,121387.42,320199.66,0,45,4,36,1
1,2,2202.41,2202.41,0,3,8,59,0
1,2,6080.81,6080.81,0,3,0,37,0
2,1,515.73,515.73,0,1,0,35,0
2,3,98.21,98.21,0,24,4,32,0
2,2,1335.74,1335.74,0,2,0,35,0
1,21,73533.31,178833.31,0,138,0,35,0
1,1,15061.84,15061.84,711071.26,1,3,31,0
1,2,23025.12,23025.12,0,4,8,49,0
1,1,23861.52,23861.52,0,1,0,38,0
1,1,5875.73,5875.73,0,1,4,43,0
2,11,450845.79,1944285.59,0,39,0,73,1
1,2,13158.97,13158.97,0,2,0,45,0
2,2,12.03,12.03,0,8,8,71,0
2,10,60800.35,481567.35,0,60,0,62,1
1,3,19451.51,19451.51,0,3,0,113,0
1,1,3847.21,3847.21,0,11,4,53,0
1,1,2746.32,2746.32,0,1,4,33,0
1,5,51601.39,51601.39,0,52,4,43,0
1,3,602.49,602.49,0,9,8,56,0
1,7,12512.95,12512.95,0,16,4,41,0
1,1,3447.13,3447.13,0,1,0,54,0
2,2,135.98,272647.01,0,19,0,52,1
1,6,607.98,252830.89,0,14,8,52,1
1,2,70010.54,70010.54,0,3,0,68,0
1,2,2702.75,2702.75,0,4,0,38,0
2,2,8.77,8.77,0,12,8,50,0
1,1,12792.5,12792.5,0,1,2,45,0
2,2,25270.81,25270.81,0,3,3,40,0
2,4,20809.51,466320.43,0,12,0,35,1
2,10,714472.29,714472.29,0,30,3,50,0
1,4,996857.92,996857.92,0,8,8,53,0
1,3,1637.39,1637.39,0,4,0,60,0
2,1,30000,30000,0,1,8,41,0
1,1,4161.36,4161.36,118517.45,1,0,45,0
1,3,70049.01,70049.01,0,5,0,38,0
2,3,742199.42,3200980.93,0,13,3,39,1
2,1,2631.76,2631.76,0,1,0,35,0
1,5,5566.98,5566.98,0,32,0,37,0
2,3,14751.95,14751.95,0,3,0,48,0
1,3,52.09,52.09,0,6,4,48,0
1,1,1226.52,1226.52,0,1,8,48,0
2,1,45680.22,45680.22,0,7,0,32,0
2,4,110379.46,161008.23,0,4,4,56,1
2,2,22013.35,22013.35,0,2,8,56,0
1,1,2327.33,2327.33,0,1,4,45,0
2,1,0,38409.09,0,1,8,37,0
2,2,14.29,14.29,0,4,0,50,0
1,1,4619.4,4619.4,0,1,0,52,0
2,2,317.98,317.98,0,2,0,44,0
2,3,376.9,376.9,0,18,0,55,0
1,1,3888.28,3888.28,0,1,8,31,0
2,1,0.5,0.5,0,1,0,34,0
2,6,1263.06,242043.39,0,16,0,41,1
1,4,22901.83,22901.83,0,4,8,37,0
2,1,2970.6,2970.6,0,2,0,49,0
2,2,3519.05,3519.05,0,2,0,53,0
2,2,317477.83,317477.83,701723.65,2,0,35,0
2,5,36173.45,96286.43,0,17,0,58,0
2,6,84496.78,84496.78,0,13,4,43,0
1,2,61470.07,446173.4,0,8,8,57,1
2,1,797.13,797.13,0,1,0,39,0
2,1,578.49,578.49,0,1,0,46,0
2,2,4454.14,4454.14,0,2,4,53,0
2,2,51770.22,51770.22,0,3,4,56,0
2,6,12.39,454994.81,0,22,8,56,1
2,14,121053.91,121053.91,0,22,4,57,0
2,2,57766.84,122871.06,0,6,0,55,1
1,4,5066.07,5066.07,0,13,0,63,0
2,14,3080.76,3080.76,204919.16,32,8,54,0
2,7,16663.98,16759.21,0,26,3,39,0
2,10,96862.21,440764.79,0,44,0,55,1
2,7,5705.38,5705.38,0,7,3,45,0
2,17,25522,176967.74,0,54,0,49,0
1,2,55284.25,55284.25,0,2,8,34,0
2,1,1065.45,1065.45,0,1,0,65,0
2,2,37640.98,37640.98,0,2,8,56,0
2,5,7182.51,7182.51,0,10,3,42,0
2,1,246824.91,246824.91,0,5,0,60,0
2,1,41599.75,41599.75,0,4,0,35,0
2,1,87009.8,87009.8,0,4,6,34,0
2,1,2355.91,2355.91,0,4,0,38,0
1,1,60.76,60.76,0,4,0,40,0
1,2,24559.39,24559.39,0,5,0,36,0
2,5,45693.42,55693.42,0,25,0,45,0
1,1,1285.8,1285.8,0,1,0,41,0
1,7,50209.65,50209.65,0,22,0,50,0
2,3,107005.31,1084835.58,0,5,2,39,1
1,3,518895.05,518895.05,3011050,6,0,34,0
2,2,7819.72,7819.72,0,20,3,46,0
2,1,69.4,69.4,0,2,8,51,0
1,7,1825754.63,1825754.63,0,13,4,38,0
2,1,10249.07,10249.07,0,3,8,60,0
2,10,35440.05,35440.05,0,10,4,52,0
2,1,610.98,610.98,0,9,0,55,0
1,11,333360.78,333360.78,15568.34,18,8,39,0
2,1,25840.92,25840.92,0,1,2,31,0
2,0,0,0,0,3,0,37,0
0,1,738.56,738.56,0,1,0,51,0
1,1,1364.2,1364.2,0,1,0,48,0
2,18,132417.94,132417.94,0,50,4,35,0
0,1,706.93,706.93,0,1,0,82,0
2,0,789.42,789.42,0,1,0,59,0
1,3,5200.69,5200.69,0,3,0,41,0
2,1,148865.47,148865.47,909524.93,1,4,38,0
2,1,10333.87,10333.87,0,1,0,35,0
1,11,12683.71,217601.55,0,23,6,68,1
1,4,27975.21,27975.21,0,4,8,47,0
1,26,120082.01,120082.01,0,34,3,50,0
2,4,661.29,661.29,0,5,4,32,0
1,4,67270.94,67270.94,0,6,3,51,0
1,13,672467.3,672467.3,5033750,31,3,51,0
2,2,2118.19,2118.19,0,2,0,36,0
2,28,100078.66,100078.66,0,101,8,38,0
2,3,954.84,954.84,0,7,4,36,0
2,5,45962.26,45962.26,0,6,2,33,0
1,1,26651.15,26651.15,0,2,0,41,0
2,2,13390.95,13390.95,0,2,0,44,0
2,6,19850.78,19850.78,0,24,0,37,0
2,1,614.5,614.5,302620.54,2,2,38,0
2,5,3234.79,3234.79,0,6,8,29,0
1,25,58278.14,64866.68,0,133,3,30,0
2,2,1297.24,1297.24,0,2,0,37,0
1,4,12519.47,12519.47,0,4,4,32,0
1,3,364.05,364.05,0,4,8,34,0
1,1,106776.81,106776.81,0,1,0,41,0
2,1,518.43,518.43,0,1,3,31,0
2,8,242894.71,289852.88,0,9,3,58,1
1,1,10085.43,10085.43,0,1,6,38,0
1,4,557.09,557.09,0,4,3,41,0
2,18,133446.71,662493.4,0,53,3,62,1
1,3,47815.69,47815.69,0,6,0,44,0
1,2,875.87,875.87,1958580,2,1,43,0
1,2,1242.9,1242.9,0,2,4,46,0
2,1,591.67,591.67,142701.65,1,0,60,0
0,1,5252.94,5252.94,0,1,0,48,0
2,2,199000.05,232333.38,0,7,8,74,0
2,3,6018.65,6018.65,0,3,1,41,0
2,1,2711.08,2711.08,452590.69,1,8,48,0
2,1,550.09,550.09,0,1,0,48,0
1,1,30.54,30.54,0,1,8,38,0
1,7,43015.88,43015.88,0,46,0,67,0
2,9,130959.48,130959.48,0,42,0,68,0
2,2,19.4,19.4,0,2,0,35,0
2,5,713822.25,916534.31,0,37,4,51,1
2,3,2641.36,2641.36,0,3,0,50,0
2,16,217505.65,217505.65,0,31,8,40,0
0,2,38932.54,38932.54,0,2,0,51,0
1,1,1005.68,1005.68,0,1,0,114,0
0,1,1297.46,1297.46,0,1,0,85,0
0,2,610.45,610.45,0,3,0,40,0
2,3,71719.32,375213.5,0,26,0,65,1
1,1,14010.12,14010.12,184134.01,1,1,50,0
2,1,2869.61,15985.36,0,3,0,34,0
1,1,17429.22,17429.22,0,1,8,31,0
2,24,162418.86,198238.16,0,78,4,34,0
1,1,1842.89,1842.89,0,1,0,39,0
2,9,6356.02,6356.02,0,98,6,40,0
2,2,987.55,987.55,0,2,0,52,0
2,4,3467.97,3467.97,0,15,3,37,0
1,6,20227.21,20227.21,502800,11,8,56,0
1,1,11638.11,11638.11,873096.51,1,2,43,0
1,12,493452.43,1109922.09,0,66,8,72,1
2,1,23326.19,23326.19,0,1,4,40,0
2,1,290,290,0,3,4,32,0
1,6,81184.21,81184.21,0,31,4,43,0
2,2,3.31,3.31,0,4,0,54,0
2,8,39931.26,340683.93,0,45,0,38,1
2,6,133698.82,133698.82,0,75,0,49,0
2,3,31977.17,31977.17,0,3,8,44,0
1,2,4844.82,4844.82,0,2,8,40,0
2,2,40000,40000,0,7,0,69,0
2,7,1077316.89,1077316.89,0,12,8,60,0
1,1,586.92,586.92,97461.29,1,3,32,0
0,2,34652.28,34652.28,0,3,0,65,0
2,0,0,0,0,1,3,33,0
1,1,7755.94,7755.94,0,1,8,47,0
2,1,657.23,657.23,0,1,0,31,0
2,8,384371.34,505169.24,0,20,4,31,1
1,1,1071.45,1071.45,0,1,0,32,0
2,5,410478.42,567414.18,0,6,8,55,1
1,2,1882.94,1882.94,0,3,0,56,0
1,1,12233.47,12233.47,0,1,0,64,0
1,2,589.98,112066.68,0,7,8,70,1
1,1,13000.77,13000.77,0,2,0,69,0
1,1,68167.8,68167.8,0,2,0,65,0
1,2,5400.36,5400.36,0,5,0,47,0
1,3,2142.75,2142.75,0,4,4,49,0
1,8,1745.91,76143.73,0,34,3,68,0
1,6,24607.62,24607.62,0,14,3,38,0
2,1,46.16,46.16,0,1,0,32,0
2,2,389.97,389.97,0,2,6,33,0
1,1,942.36,942.36,0,1,0,32,0
1,2,7804.13,7804.13,0,2,0,33,0
1,2,4631.99,4631.99,1598844.22,2,4,33,0
1,4,217.59,217.59,0,4,6,33,0
1,1,594.3,594.3,0,1,0,34,0
1,1,15229.72,15229.72,0,2,0,35,0
1,1,5363.78,105725.42,0,1,0,33,1
1,1,26181.79,26181.79,0,1,0,33,0
2,1,88453.24,88453.24,0,1,0,32,0
2,7,102350.72,102350.72,0,7,0,33,0
2,2,58283.49,58283.49,0,24,8,43,0
1,1,133491.61,653718.55,0,1,3,50,1
1,4,7368.96,7368.96,0,5,0,114,0
2,2,1018.63,1018.63,0,4,0,38,0
1,4,48949.71,48949.71,0,10,0,52,0
2,9,52654.64,1002323.66,0,85,3,50,1
2,7,5182.83,5182.83,0,8,8,40,0
1,4,48.06,3000048.06,0,16,3,52,0
1,1,7881.72,7881.72,1219664.99,1,1,47,0
1,1,31159.35,31159.35,0,2,8,71,0
1,4,554732.17,554732.17,2512083.33,7,3,35,0
2,3,74514.92,74514.92,0,21,2,44,0
1,1,5086.94,5086.94,0,1,0,39,0
1,3,1251.85,1251.85,0,3,3,37,0
1,1,572.23,572.23,0,1,0,38,0
1,2,3643.57,3643.57,0,8,0,114,0
1,2,301.69,3767.89,0,3,0,62,0
1,2,547.62,547.62,602615.83,2,8,46,0
1,1,14977.63,14977.63,0,1,3,31,0
2,6,11101.55,11101.55,0,36,8,47,0
1,0,0,0,0,1,8,45,0
2,7,12068.79,205784.55,0,7,4,44,1
0,1,2252.25,2252.25,0,1,0,66,0
2,16,145069.99,196231.18,0,18,3,55,0
2,1,4914.73,2577434.11,0,4,6,58,1
2,5,55074.93,88576.65,0,7,0,50,0
2,5,33304.9,33304.9,0,5,3,42,0
2,5,30585.58,34420.57,0,46,8,31,0
2,4,23125.65,23125.65,0,13,8,59,0
1,3,56408.85,56408.85,1899432.75,3,1,52,0
1,1,48.83,101355.82,0,1,8,79,1
2,1,23559.31,23559.31,0,2,4,31,0
1,6,94099.51,244483.28,0,136,8,50,1
1,2,1082.67,1082.67,0,6,0,48,0
1,8,52237.68,52237.68,0,33,3,47,0
1,5,3661.14,3661.14,1352412.17,5,8,36,0
2,2,35200,35200,0,4,0,49,0
2,1,429.64,429.64,0,1,0,114,0
2,1,160.09,20160.09,0,2,0,37,0
1,1,661.05,661.05,0,1,0,43,0
2,24,454737,454737,0,30,0,49,0
2,0,0,0,0,1,8,42,0
0,5,4008.06,4008.06,0,10,0,42,0
2,1,1043.85,1043.85,0,1,8,42,0
2,4,19348.48,19348.48,0,8,3,35,0
2,5,47916.92,47916.92,337664.45,5,3,43,0
1,1,581.72,581.72,0,1,0,41,0
0,3,1028.89,1028.89,0,3,0,39,0
1,2,99887.43,99887.43,0,3,0,48,0
2,1,743.26,743.26,0,1,3,45,0
1,1,1539.9,1539.9,0,3,8,57,0
2,10,15598.83,31149.78,0,53,8,46,0
1,8,524752.1,876467.85,0,27,8,50,1
2,9,263416.33,272569.19,0,9,3,36,0
2,1,36623.59,36623.59,0,1,3,69,0
2,3,10468.61,10468.61,0,3,0,40,0
1,11,79299.34,79299.34,0,12,8,44,0
2,7,539260.24,1994767.09,0,13,3,47,1
1,1,10501.2,10501.2,0,1,0,73,0
1,5,1.33,19755001.33,0,11,4,45,1
1,8,38817.68,744417.03,0,32,8,56,1
2,3,86.09,1774.92,0,5,0,53,0
1,16,588546.17,588546.17,0,200,4,40,0
1,10,83926.4,83926.4,0,24,6,34,0
2,2,9253.82,9253.82,0,2,0,53,0
1,5,188695.5,188695.5,2084682.25,5,3,43,0
2,6,643.05,643.05,0,8,3,51,0
2,1,1420.05,1420.05,0,2,0,32,0
1,7,25641.32,25641.32,0,19,0,32,0
1,2,68.49,68.49,0,4,0,31,0
2,2,18903.35,18903.35,2193966.61,2,1,32,0
1,1,51184.89,51184.89,0,1,4,30,0
1,1,22158.23,22158.23,0,1,8,34,0
1,3,16279.86,16279.86,0,9,4,33,0
1,1,31.85,31.85,0,1,4,32,0
1,1,702.37,702.37,0,7,0,30,0
1,1,37.13,37.13,0,1,0,34,0
1,2,100648.82,100648.82,0,3,0,32,0
1,1,1.08,1.08,0,1,6,32,0
1,1,34.22,34.22,0,1,6,35,0
2,1,2712.96,2712.96,0,1,0,32,0
1,3,13451.35,401423.92,0,34,8,31,1
2,4,93502.66,93502.66,0,4,0,30,0
1,2,1001747.59,2575496.13,0,2,1,34,1
1,1,12402.46,12402.46,0,1,8,32,0
2,2,2604.38,2604.38,0,3,0,32,0
2,2,40885.36,40885.36,0,2,0,34,0
1,3,2181.26,2181.26,0,3,0,31,0
2,2,34447.28,34447.28,0,6,4,32,0
1,1,788.99,788.99,339608.31,1,0,32,0
1,11,75839.79,470718.36,0,69,1,32,1
1,2,2141.75,2141.75,0,2,0,32,0
2,1,118681.8,352449.31,0,1,8,32,1
2,5,21057.46,2189844.95,0,23,8,32,1
1,1,2.28,10032.7,0,1,0,33,0
1,2,126928.58,126928.58,0,3,0,31,0
1,5,30609.85,30609.85,0,5,4,34,0
2,3,81015.94,378126.59,0,12,8,32,1
1,8,45029.55,626455.05,0,11,8,32,1
1,1,15692.09,15692.09,1003750,1,4,33,0
1,1,2500.46,2500.46,0,1,0,32,0
1,2,31881.45,31881.45,0,6,8,33,0
1,4,6417.07,6417.07,0,6,8,32,0
1,2,0,0,0,15,4,31,0
1,3,5068,5068,0,3,0,34,0
1,1,13303.07,13303.07,0,1,0,33,0
1,1,894.33,894.33,0,1,8,33,0
1,1,217566.53,217566.53,4004000,3,8,32,0
2,1,2903.9,2903.9,0,1,8,32,0
2,1,2697.89,2697.89,0,1,0,32,0
1,2,73328.87,2010516.32,0,3,6,32,1
2,4,1614.54,1614.54,0,4,0,32,0
2,1,2233.02,2233.02,0,1,0,31,0
2,2,5348.81,5348.81,979686.74,3,0,33,0
1,2,1694.23,42094.03,0,8,0,32,0
1,19,36075.01,53940.01,1196643.65,22,2,41,0
1,2,64312.01,64312.01,0,69,8,35,0
1,1,4367.73,4367.73,0,3,4,33,0
2,4,10717.64,10717.64,0,8,8,32,0
2,1,1725.97,1725.97,0,1,4,32,0
1,1,1018.08,1018.08,0,1,0,35,0
1,9,743703.54,743703.54,4592080.9,12,4,33,0
2,5,28769.7,115498.16,0,9,0,33,1
2,4,9251.03,9251.03,0,5,0,31,0
1,7,64470.35,517002.68,0,22,4,32,1
2,5,31481.9,225323.73,0,45,0,31,1
2,2,10941.93,10941.93,0,2,0,31,0
2,3,1252.64,1252.64,0,3,8,30,0
2,1,97968.62,183358.66,0,1,0,31,1
2,2,20000.03,20000.03,0,14,3,77,0
1,10,27248.22,50016.4,0,12,3,32,1
1,1,13158.56,13158.56,0,1,0,32,0
1,1,1283.41,1283.41,157433.04,1,8,31,0
1,1,6712.83,50161.05,0,1,8,32,1
1,1,409.37,409.37,238034.32,1,2,32,0
1,2,503.92,503.92,236883.25,2,4,32,0
1,1,4470.73,4470.73,0,1,0,31,0
2,2,1662.59,1662.59,0,5,4,31,0
1,1,4189.09,4189.09,0,1,8,32,0
1,1,146.38,146.38,0,1,0,29,0
1,8,4674.74,4674.74,0,8,0,33,0
1,2,877,877,134609.84,2,4,32,0
2,1,3537.41,3537.41,0,6,0,34,0
2,2,10229.09,10229.09,0,2,0,32,0
1,5,16888.28,16888.28,0,10,0,31,0
2,1,1513.17,1513.17,0,2,4,32,0
1,1,3603.19,3603.19,0,6,4,31,0
1,1,21625.72,21625.72,0,1,0,32,0
2,2,37438.07,37438.07,4316880.51,2,4,31,0
1,1,40054.09,40054.09,0,1,0,31,0
2,9,4874.6,4874.6,0,18,0,31,0
2,2,26804.68,26804.68,0,2,0,31,0
1,2,57583.49,57583.49,0,4,8,29,0
1,1,868.56,868.56,0,1,6,31,0
1,2,12981.01,12981.01,291450,3,3,31,0
2,1,1156.57,1156.57,0,1,0,31,0
1,2,23222.53,23222.53,0,2,0,31,0
2,1,1199.35,1199.35,0,21,6,32,0
1,0,0,0,0,1,0,32,0
1,3,8908.71,8908.71,0,13,3,32,0
2,1,4237.88,4237.88,630893.15,1,4,31,0
2,1,7441.69,7441.69,49466.27,1,0,30,0
1,1,1571.7,1571.7,0,2,0,31,0
1,1,41959.25,41959.25,0,1,0,32,0
2,1,24305.04,24305.04,0,1,8,31,0
2,5,116885.3,225610.03,0,15,0,31,1
1,1,174597.58,174597.58,0,5,0,32,0
2,2,2224.56,2224.56,377442.11,3,2,31,0
1,6,1694.86,1694.86,0,15,4,32,0
2,16,21449.71,34931.8,0,37,0,31,0
2,1,21606.3,21606.3,0,1,3,31,0
1,2,608.6,608.6,0,2,0,31,0
1,1,7727,7727,0,1,0,31,0
1,1,6784.24,6784.24,0,1,0,32,0
1,2,15145.25,15145.25,0,2,8,31,0
2,2,25743.09,804856.5,0,15,4,32,1
2,2,1833.95,1833.95,0,4,3,31,0
2,1,3855.53,3855.53,0,2,0,32,0
1,6,5063.03,5063.03,0,10,0,31,0
1,3,98785.43,98785.43,0,5,0,29,0
2,1,18681.41,18681.41,0,2,8,32,0
1,5,41636.94,41636.94,0,9,2,30,0
1,2,15377.25,15377.25,0,49,0,32,0
1,1,21252.37,73852.94,0,1,6,31,1
2,21,8022.09,40025.07,0,36,8,33,0
1,2,4483.23,4483.23,0,5,2,32,0
2,4,102107.96,102107.96,0,4,0,31,0
2,3,59231.84,59231.84,0,6,0,31,0
1,2,106391.09,106391.09,0,6,4,32,0
2,7,142291.27,1026103.11,0,66,3,32,1
1,2,315677.57,315677.57,0,3,0,31,0
2,1,3.67,3.67,0,1,0,48,0
2,5,214.59,214.59,0,9,0,39,0
1,1,2.49,2.49,0,1,2,48,0
1,6,95.85,95.85,319263.36,7,3,43,0
2,1,1134.99,1134.99,0,1,0,60,0
1,2,8941.34,8941.34,0,2,0,59,0
1,2,41182.4,465283.81,0,2,8,62,1
2,6,0.79,38637.32,0,6,3,49,0
2,9,65431.04,1036986.52,0,69,3,56,1
2,1,3074.98,3074.98,94533.17,1,4,43,0
1,4,5841.3,5841.3,0,5,0,35,0
1,2,2688.24,2688.24,0,5,0,47,0
1,5,43714.48,66314.48,0,15,4,47,0
1,6,18053.57,18053.57,0,8,4,50,0
1,3,15446.11,15446.11,0,4,0,43,0
2,4,31286.11,131368.95,0,21,0,42,1
2,3,697.9,697.9,0,4,0,58,0
2,7,51399.46,51399.46,0,17,3,35,0
2,4,11332.62,11332.62,0,4,4,43,0
1,1,8550.91,8550.91,0,1,0,41,0
2,2,6735.58,51825.76,0,8,0,43,1
2,3,10098.93,10098.93,0,3,0,46,0
1,1,2000.02,2000.02,0,7,0,64,0
1,16,103.4,821036.92,0,76,6,69,1
1,6,581.94,825911.37,0,10,0,68,1
2,1,46.77,34788.58,0,1,0,63,0
2,1,973.62,973.62,0,1,0,67,0
2,1,51522.03,51522.03,1321081.25,1,4,51,0
1,1,72450,72450,0,1,3,73,0
1,1,10.77,10.77,0,2,0,62,0
1,12,146.08,300951.97,0,43,3,63,1
2,1,205027.32,205027.32,0,6,0,44,0
1,6,17571.57,17571.57,0,9,0,59,0
2,2,138938.49,140266.73,0,20,0,37,0
1,2,387385.72,387385.72,0,2,0,49,0
1,2,100385.41,100385.41,0,10,0,35,0
1,1,68355.84,68355.84,4901503.39,1,0,49,0
1,1,5949.69,5949.69,0,1,0,38,0
1,2,309900.7,309900.7,0,2,0,46,0
1,4,51598.72,51598.72,0,5,3,50,0
1,1,1271.28,1271.28,0,1,0,55,0
2,8,1114.58,1114.58,0,8,3,38,0
2,2,124.41,50751.4,0,13,3,37,1
2,1,2204.77,2204.77,0,4,0,37,0
2,1,2890.81,66755.85,0,1,0,38,0
1,2,20174.89,20174.89,0,2,0,40,0
1,6,80626.12,80626.12,0,9,0,39,0
1,3,96.29,96.29,0,3,8,33,0
2,3,84202.24,84202.24,0,9,3,36,0
2,1,2130.88,2130.88,0,2,4,66,0
2,1,4579.03,4579.03,0,1,4,35,0
2,1,284.45,284.45,0,2,4,38,0
2,1,1660.02,1660.02,0,1,4,35,0
2,2,2038.56,2038.56,0,4,0,39,0
2,5,158667.46,158667.46,0,6,8,64,0
2,1,5776.03,5776.03,0,3,4,49,0
1,1,1791.9,1791.9,0,1,0,114,0
1,10,32185.41,1487134.42,0,13,8,51,1
2,2,101387.41,101387.41,0,2,8,114,0
1,2,5098.01,5098.01,0,2,0,45,0
2,1,1142.1,1142.1,0,1,0,42,0
2,2,9036.23,9036.23,0,2,0,43,0
2,2,366.84,366.84,0,7,4,45,0
2,2,2875.01,2875.01,0,2,0,44,0
2,2,46733.92,46733.92,0,2,0,43,0
2,3,782.32,782.32,0,3,0,37,0
1,4,39021.01,39021.01,1401393.38,4,4,39,0
2,4,61.59,61.59,4363677.2,4,4,34,0
1,4,16567.12,16567.12,554553.63,4,3,39,0
1,7,8052630.81,8052630.81,5082302.08,11,8,43,0
2,5,116280.89,116280.89,0,5,0,37,0
2,2,12902.8,120455.46,0,6,8,52,1
2,13,53415.42,827444.73,0,29,4,55,1
2,5,302.59,28781.57,0,17,8,69,0
2,14,34249.19,194990.78,0,49,8,54,1
2,13,23680.87,499471.87,0,78,8,60,1
1,18,2467.09,206891.88,0,49,8,49,1
1,5,50687.5,50687.5,0,5,8,68,0
1,1,872.85,872.85,0,1,2,50,0
2,1,2682.43,2682.43,0,1,0,60,0
2,3,10621.94,10621.94,0,4,4,41,0
1,12,574.87,574.87,0,30,8,67,0
2,4,599.32,599.32,0,5,0,43,0
2,2,2121.71,2121.71,0,6,0,33,0
1,4,30975.73,81087.2,151294.25,8,0,33,1
1,1,14108.64,14108.64,0,3,0,34,0
1,2,2816.49,2816.49,0,2,0,33,0
1,2,8825.07,45518.73,0,12,0,32,1
1,1,31955.54,31955.54,0,2,0,33,0
2,1,119092.22,119092.22,0,2,0,33,0
2,1,58.68,58.68,0,1,0,35,0
2,1,695.22,695.22,0,1,2,41,0
2,5,5098.13,5098.13,0,44,0,39,0
1,14,19646.25,21435.76,0,30,4,39,0
2,1,28.18,28.18,0,1,0,32,0
1,1,22367.03,22367.03,0,1,8,32,0
2,1,7.05,7.05,0,1,0,32,0
1,1,12422.82,12422.82,0,1,0,32,0
1,5,1699.3,1699.3,65179.53,18,8,34,0
1,7,305979.24,305979.24,0,13,0,32,0
1,2,2752.21,2752.21,0,8,0,34,0
1,2,1319.41,1319.41,0,12,0,33,0
